BMID000000140331 moniliformis
BMID000000141357 sp.
BMID000000140274 sp.
BMID000000140598 thermophilus
BMID000000141605 nodosum
BMID000000140699 sp.
BMID000000140329 welshimeri
BMID000000140734 meliloti
BMID000000140530 licheniformis
BMID000000141613 wiegelii
BMID000000140722 elsdenii
BMID000000142378 barnesii
BMID000000140908 sp.
BMID000000141700 amylovorus
BMID000000141939 mirum
BMID000000142781 sp.
BMID000000141130 sp.
BMID000000141273 microti
BMID000000140311 fervidus
BMID000000141408 cyclicum
BMID000000140357 ruminantium
BMID000000140243 longbeachae
BMID000000141121 variicola
BMID000000140894 aggregans
BMID000000141880 ulcerans
BMID000000140911 hispanica
BMID000000141470 zeae
BMID000000140871 fulgidus
BMID000000140872 fermentum
BMID000000140349 meningitidis
BMID000000141180 coccoides
BMID000000140553 megaterium
BMID000000141704 sp.
BMID000000140647 hermsii
BMID000000141449 sp.
BMID000000141897 borinquense
BMID000000141159 fragilis
BMID000000141886 roseum
BMID000000141557 akajimensis
BMID000000140282 sp.
BMID000000141635 purpuratus
BMID000000141782 marisnigri
BMID000000141430 pharaonis
BMID000000142748 hirae
BMID000000140760 thermophila
BMID000000142055 denitrificans
BMID000000141320 glycolicus
BMID000000141755 polyspora
BMID000000141382 urealyticum
BMID000000141289 macleodii
BMID000000140838 proteolyticus
BMID000000141438 heilongjiangensis
BMID000000140487 reinhardtii
BMID000000141904 vulgare
BMID000000140795 mendocina
BMID000000141707 arcticus
BMID000000140419 tricornutum
BMID000000140912 thermophilum
BMID000000140324 uzoniensis
BMID000000141080 torridus
BMID000000141716 equitans
BMID000000141659 suwonensis
BMID000000141946 caldaria
BMID000000140270 pyrifoliae
BMID000000141592 tataouinensis
BMID000000141848 sp.
BMID000000140212 splendidus
BMID000000140371 punctiforme
BMID000000141302 variabile
BMID000000140938 tetraurelia
BMID000000141799 troglodytes
BMID000000142204 venezuelae
BMID000000141132 ferrivorans
BMID000000141786 macedonicus
BMID000000142445 Moranella
BMID000000141615 paraluiscuniculi
BMID000000141209 gallolyticus
BMID000000140848 paradoxus
BMID000000140459 longum
BMID000000140679 parasanguinis
BMID000000142518 pamelaeae
BMID000000141208 heidelberg
BMID000000140852 vulcanius
BMID000000141962 mucilaginosa
BMID000000140739 versatilis
BMID000000140356 lipoferum
BMID000000140878 lenta
BMID000000140263 cereus
BMID000000140860 xanthus
BMID000000141210 succinogenes
BMID000000140252 fumaroxidans
BMID000000140317 caballus
BMID000000140566 taurus
BMID000000142347 sublithincola
BMID000000140573 posadasii
BMID000000140376 rickettsii
BMID000000140316 bacilliformis
BMID000000141338 atlanticus
BMID000000142045 intestini
BMID000000140792 sechellia
BMID000000142563 warneri
BMID000000141938 lavamentivorans
BMID000000140729 maripaludis
BMID000000142071 stanieri
BMID000000141088 briggsae
BMID000000141261 grimshawi
BMID000000141740 acidiphila
BMID000000141023 vulnificus
BMID000000141639 globosa
BMID000000142142 sp.
BMID000000141248 boonei
BMID000000141537 chrysogenum
BMID000000140383 syringae
BMID000000141525 pulex
BMID000000141221 carotovorum
BMID000000141360 columnare
BMID000000141820 sp.
BMID000000141488 ovis
BMID000000141930 teres
BMID000000141776 billingiae
BMID000000140321 hydrothermalis
BMID000000141515 distributa
BMID000000140628 pseudomallei
BMID000000141391 capsulatus
BMID000000141505 koseri
BMID000000141295 phytofermentans
BMID000000140889 tusciae
BMID000000140965 maris
BMID000000140340 proliferation
BMID000000141602 aggregans
BMID000000140847 felis
BMID000000141810 okutanii
BMID000000142831 stuartii
BMID000000140746 rodentium
BMID000000140575 curtum
BMID000000141226 aespoeensis
BMID000000141841 thailandensis
BMID000000140875 salmonicida
BMID000000140223 somnus
BMID000000141829 mirabilis
BMID000000141844 ammonificans
BMID000000140360 canadensis
BMID000000141798 psychrerythraea
BMID000000140804 denitrificans
BMID000000141715 owensensis
BMID000000140250 anthracis
BMID000000142140 salina
BMID000000140916 kodakaraensis
BMID000000141241 radiodurans
BMID000000140421 ferrooxidans
BMID000000141822 acidovorans
BMID000000141871 bovienii
BMID000000140690 limnophilus
BMID000000140334 xylinus
BMID000000141425 oceani
BMID000000141477 melanosporum
BMID000000140441 caviae
BMID000000141770 bispora
BMID000000142559 acidurici
BMID000000141153 limicola
BMID000000142567 Liberibacter
BMID000000142393 sp.
BMID000000140626 harbinense
BMID000000140617 bovis
BMID000000141994 sp.
BMID000000141516 rhizophila
BMID000000141572 bermudensis
BMID000000140550 wittichii
BMID000000140676 fumarii
BMID000000141351 niger
BMID000000141593 duttonii
BMID000000140363 sakei
BMID000000142476 stipitatus
BMID000000140664 tenax
BMID000000142695 champanellensis
BMID000000141851 terrae
BMID000000142344 silvestris
BMID000000142463 endosymbiont
BMID000000140303 burnetii
BMID000000140999 sp.
BMID000000141588 guilliermondii
BMID000000140602 gladioli
BMID000000141750 proteobacterium
BMID000000140765 tumefaciens
BMID000000141976 flavogriseus
BMID000000140210 scabies
BMID000000141070 termitidis
BMID000000141963 boonei
BMID000000142201 mobilis
BMID000000141808 genitalium
BMID000000140415 animalis
BMID000000142292 proteobacterium
BMID000000142820 oleivorans
BMID000000140477 sp.
BMID000000140582 woodii
BMID000000140377 deleyianum
BMID000000140846 mobilis
BMID000000142194 sp.
BMID000000141384 acidaminovorans
BMID000000140375 ruminantium
BMID000000141330 aromaticum
BMID000000141889 braziliensis
BMID000000140565 enterocolitica
BMID000000141864 maris
BMID000000140558 roseum
BMID000000141745 aeruginosa
BMID000000141669 thermoglucosidasius
BMID000000141893 phenanthrenivorans
BMID000000140931 minutum
BMID000000140607 vannielii
BMID000000140764 africanus
BMID000000140242 primitia
BMID000000141567 xenovorans
BMID000000141374 weihenstephanensis
BMID000000140278 centrale
BMID000000140609 kroppenstedtii
BMID000000140762 phaeobacteroides
BMID000000140799 thaliana
BMID000000142240 capsulata
BMID000000141353 cerevisiae
BMID000000141982 succinogenes
BMID000000140645 pumilus
BMID000000142509 castellii
BMID000000141922 breve
BMID000000140221 amoebophila
BMID000000141201 valericigenes
BMID000000140463 metallidurans
BMID000000141932 fredii
BMID000000140343 influenzae
BMID000000142126 Carsonella
BMID000000141126 freudenreichii
BMID000000141450 sp.
BMID000000142713 Tremblaya
BMID000000141944 oryzae
BMID000000141037 cellulolyticus
BMID000000140890 pneumoniae
BMID000000140254 salinarum
BMID000000140873 defensa
BMID000000140697 muelleri
BMID000000140677 azollae
BMID000000141078 keddieii
BMID000000140898 variabilis
BMID000000140577 ruestringensis
BMID000000140920 aquatilis
BMID000000141743 oxytoca
BMID000000140693 sp.
BMID000000140381 cholodnii
BMID000000141370 castenholzii
BMID000000141277 quinquefasciatus
BMID000000141494 thermodenitrificans
BMID000000142077 saccharoperbutylacetonicum
BMID000000141508 thermosaccharolyticum
BMID000000141744 baarsii
BMID000000142621 phaeum
BMID000000141687 xylanophilus
BMID000000141763 major
BMID000000141043 vagans
BMID000000142676 oshimai
BMID000000141038 symbiont
BMID000000140791 tsutsugamushi
BMID000000142702 Mycoplasma
BMID000000141120 litoralis
BMID000000141749 salexigens
BMID000000142290 gobiensis
BMID000000142517 gorilla
BMID000000141534 propionicus
BMID000000140276 distasonis
BMID000000140444 turkmenica
BMID000000140244 sphaeroides
BMID000000142038 vafer
BMID000000140217 sp.
BMID000000142404 composti
BMID000000140308 borgpetersenii
BMID000000141787 sp.
BMID000000140865 sp.
BMID000000140736 chlorophenolicum
BMID000000141795 gammatolerans
BMID000000141341 parapertussis
BMID000000142423 Blochmannia
BMID000000140951 elongisporus
BMID000000140207 prowazekii
BMID000000141663 turicensis
BMID000000140910 patens
BMID000000141821 schwarzengrund
BMID000000142465 alba
BMID000000142012 sp.
BMID000000142679 tiedjei
BMID000000141909 ingrahamii
BMID000000140497 sp.
BMID000000140817 brassicacearum
BMID000000140298 tribocorum
BMID000000141305 bicolor
BMID000000142624 callunae
BMID000000142496 mobilis
BMID000000140959 philomiragia
BMID000000142283 sp.
BMID000000140465 aphrophilus
BMID000000141157 africae
BMID000000140576 typhimurium
BMID000000141223 nematophila
BMID000000141589 clarridgeiae
BMID000000142044 magnifica
BMID000000140431 sp.
BMID000000141350 sp.
BMID000000141971 ljungdahlii
BMID000000140369 profundum
BMID000000141115 malayi
BMID000000141118 ferrireducens
BMID000000140869 marinum
BMID000000142047 albicans
BMID000000141245 saccharovorans
BMID000000141085 nidulans
BMID000000142326 occultus
BMID000000141361 fergusonii
BMID000000141431 moellendorffii
BMID000000141204 epidermidis
BMID000000142459 arcticus
BMID000000140659 sp.
BMID000000140448 glomerans
BMID000000141544 sp.
BMID000000140309 aphidicola
BMID000000140325 degensii
BMID000000140301 recurrentis
BMID000000141668 algicola
BMID000000141947 dassonvillei
BMID000000141830 japonica
BMID000000140241 aciditrophicus
BMID000000140455 calvum
BMID000000140827 sp.
BMID000000142703 torquis
BMID000000140488 typhi
BMID000000141017 fastidiosa
BMID000000142207 sp.
BMID000000141931 capsiferriformans
BMID000000140864 populi
BMID000000140611 crunogena
BMID000000141075 insecticola
BMID000000141866 sp.
BMID000000142399 brasilense
BMID000000140962 uraniireducens
BMID000000141002 hyorhinis
BMID000000142200 queenslandica
BMID000000141887 alni
BMID000000141487 cavernae
BMID000000141882 salanitronis
BMID000000141139 maltophilia
BMID000000140574 sp.
BMID000000141595 salsuginis
BMID000000141812 sp.
BMID000000141722 prevotii
BMID000000140350 michiganensis
BMID000000141198 aurimucosum
BMID000000141127 asinigenitalis
BMID000000140854 bemidjiensis
BMID000000141105 verrucosum
BMID000000141016 sp.
BMID000000141461 africanus
BMID000000140620 pastoris
BMID000000142725 mediterranei
BMID000000140587 haemolyticus
BMID000000142162 moolapensis
BMID000000141359 persimilis
BMID000000141928 ubique
BMID000000140287 viridis
BMID000000140946 smaragdinae
BMID000000141426 denitrificans
BMID000000141087 salivarius
BMID000000142439 poae
BMID000000142358 sulfexigens
BMID000000141270 crescentus
BMID000000141094 cepacia
BMID000000141182 pleomorpha
BMID000000140935 iheyensis
BMID000000141281 garvieae
BMID000000141773 xyli
BMID000000141406 pipientis
BMID000000140256 agalactiae
BMID000000141191 fermentans
BMID000000140992 ochraceum
BMID000000142387 africana
BMID000000140428 melitensis
BMID000000140773 rhipicephali
BMID000000141530 chlorophenolicus
BMID000000142763 archaeon
BMID000000141771 gossypii
BMID000000141653 exile
BMID000000140469 sp.
BMID000000142592 carnosum
BMID000000140996 lipolytica
BMID000000141392 adhaerens
BMID000000140305 marinus
BMID000000141195 bissettii
BMID000000140685 alocis
BMID000000141137 yellowstonii
BMID000000140224 necessarius
BMID000000140470 loihica
BMID000000142661 sp.
BMID000000141110 hongkongensis
BMID000000141509 thermocellum
BMID000000141089 neutrophilum
BMID000000140506 multipartita
BMID000000142389 platensis
BMID000000140382 biflexa
BMID000000141708 potens
BMID000000141644 pecorum
BMID000000140367 fimi
BMID000000140548 pseudintermedius
BMID000000140753 flavus
BMID000000141970 hominis
BMID000000141846 immitis
BMID000000141100 dadantii
BMID000000140466 mulatta
BMID000000141868 phosphovorus
BMID000000141237 gordonii
BMID000000140639 dispar
BMID000000141168 caldus
BMID000000141030 gallisepticum
BMID000000140821 oremlandii
BMID000000141664 albus
BMID000000140379 subtilis
BMID000000140613 parasuis
BMID000000141849 marinus
BMID000000140614 brevis
BMID000000141216 denitrificans
BMID000000142164 sp.
BMID000000141654 helcogenes
BMID000000140323 pulmonis
BMID000000140596 uli
BMID000000141111 profunda
BMID000000141276 furiosus
BMID000000142304 terrestris
BMID000000140859 forsythia
BMID000000141036 cyriacigeorgica
BMID000000141175 seeligeri
BMID000000140893 chabaudi
BMID000000141146 fermentans
BMID000000141012 hydrophila
BMID000000140446 sp.
BMID000000141464 lyrata
BMID000000140876 mediterranei
BMID000000142791 sp.
BMID000000141973 parkeri
BMID000000141240 thermoacetica
BMID000000140320 monocytogenes
BMID000000140436 murdochii
BMID000000141325 fumigata
BMID000000140980 carotovora
BMID000000142730 bacterium
BMID000000140845 henselae
BMID000000141993 opacus
BMID000000140403 sp.
BMID000000140776 acidophilus
BMID000000140981 profundicola
BMID000000141082 plutonius
BMID000000142220 antarcticus
BMID000000140404 norvegicus
BMID000000140266 saccharolyticus
BMID000000142451 albus
BMID000000142079 shahii
BMID000000140454 japonicum
BMID000000141905 halophila
BMID000000140509 saltans
BMID000000141548 smegmatis
BMID000000140695 rhusiopathiae
BMID000000141151 cicadicola
BMID000000142260 Nitrosopumilus
BMID000000142294 psychrophilus
BMID000000142019 desulfuricans
BMID000000141717 branchiophilum
BMID000000141612 solfataricus
BMID000000142470 nigro-viridis
BMID000000141609 loti
BMID000000140705 ruber
BMID000000140990 philipii
BMID000000142008 asaccharolytica
BMID000000140386 deserti
BMID000000140954 marginale
BMID000000140481 autotrophicus
BMID000000141469 mutans
BMID000000141998 melanogaster
BMID000000140651 crocodyli
BMID000000140905 sapiens
BMID000000141362 buchneri
BMID000000140235 bacteriovorus
BMID000000142182 australicum
BMID000000140247 aeruginosa
BMID000000141352 sp.
BMID000000142287 citri
BMID000000142350 hypermegale
BMID000000141623 lacusprofundi
BMID000000140296 propionicigenes
